city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target
0.897,1.0,0.0,3.0,9,0,1,4,0
0.92,0.0,0.0,2.0,0,250,1,17,1
0.794,1.0,1.0,2.0,5,2500,1,65,0
0.804,1.0,0.0,2.0,17,0,1,75,0
0.754,0.0,0.0,2.0,0,0,0,7,0
0.92,1.0,0.0,2.0,4,75,1,42,0
0.92,0.0,2.0,2.0,2,0,1,12,0
0.804,1.0,2.0,3.0,7,10000,1,2,1
0.8959999999999999,0.0,0.0,2.0,21,0,0,10,0
0.754,0.0,2.0,2.0,5,0,0,46,0
0.926,0.0,0.0,4.0,21,10000,1,18,0
0.92,0.0,2.0,1.0,7,250,1,55,0
0.878,1.0,1.0,0.0,8,0,1,4,0
0.926,0.0,1.0,2.0,7,250,1,324,1
0.767,1.0,0.0,2.0,4,75,1,26,0
0.6890000000000001,1.0,0.0,2.0,16,25,5,140,0
0.92,0.0,0.0,4.0,21,0,5,158,0
0.92,0.0,0.0,3.0,2,250,1,80,1
0.682,0.0,2.0,1.0,2,0,0,260,0
0.92,0.0,0.0,2.0,20,75,5,7,0
0.897,0.0,0.0,1.0,0,75,1,64,0
0.92,0.0,0.0,1.0,3,0,0,22,0
0.624,1.0,2.0,3.0,1,75,1,22,0
0.624,1.0,0.0,2.0,10,75,0,44,1
0.725,0.0,2.0,2.0,3,0,1,50,0
0.92,1.0,0.0,2.0,9,250,5,78,0
0.897,1.0,0.0,3.0,11,75,2,12,0
0.92,1.0,1.0,2.0,7,10000,3,28,0
0.893,1.0,0.0,3.0,10,2500,5,222,0
0.92,0.0,0.0,3.0,9,75,5,13,0
0.698,1.0,0.0,2.0,8,250,3,7,0
0.92,1.0,0.0,2.0,10,10000,3,33,0
0.6890000000000001,0.0,0.0,2.0,5,5,1,61,0
0.92,1.0,0.0,0.0,12,0,1,78,0
0.924,1.0,0.0,2.0,12,5,0,50,0
0.92,1.0,0.0,2.0,21,250,5,49,0
0.92,1.0,0.0,2.0,21,75,5,51,0
0.91,0.0,2.0,2.0,8,250,1,74,0
0.939,0.0,1.0,2.0,2,0,0,36,0
0.884,1.0,0.0,2.0,5,10000,1,7,0
0.55,1.0,2.0,2.0,2,0,1,65,1
0.878,0.0,1.0,1.0,21,2500,5,196,0
0.847,1.0,0.0,3.0,3,0,0,39,0
0.92,0.0,0.0,2.0,9,10000,4,34,0
0.91,1.0,0.0,3.0,6,0,4,15,0
0.848,1.0,0.0,2.0,7,75,0,86,0
0.847,0.0,0.0,2.0,20,10000,0,9,0
0.92,1.0,0.0,2.0,13,75,1,84,0
0.624,0.0,2.0,1.0,7,0,2,25,0
0.92,1.0,0.0,2.0,10,0,2,4,0
0.926,1.0,0.0,3.0,21,10000,1,140,0
0.926,1.0,0.0,2.0,15,0,5,14,0
0.92,1.0,1.0,2.0,7,2500,5,22,0
0.897,1.0,0.0,3.0,14,250,1,83,0
0.939,0.0,0.0,2.0,17,0,5,194,0
0.92,1.0,0.0,2.0,21,0,2,110,1
0.624,1.0,0.0,2.0,4,7500,1,70,0
0.624,1.0,2.0,2.0,4,75,1,105,0
0.836,0.0,1.0,1.0,21,75,2,108,0
0.754,0.0,0.0,4.0,21,10000,5,26,0
0.91,1.0,0.0,2.0,5,75,1,70,0
0.92,0.0,1.0,2.0,6,10000,3,55,0
0.738,1.0,2.0,2.0,3,250,1,55,1
0.843,0.0,2.0,0.0,8,0,1,162,0
0.8270000000000001,1.0,0.0,3.0,13,2500,0,15,0
0.897,1.0,0.0,3.0,16,0,1,80,0
0.92,1.0,0.0,2.0,19,250,2,48,0
0.926,0.0,2.0,2.0,10,0,1,70,0
0.855,1.0,0.0,2.0,14,250,1,56,0
0.624,1.0,0.0,2.0,7,0,1,63,0
0.92,1.0,0.0,2.0,6,2500,1,106,0
0.83,1.0,0.0,2.0,15,25,2,16,0
0.92,1.0,0.0,2.0,14,250,2,64,0
0.624,0.0,0.0,2.0,2,75,0,83,0
0.624,1.0,0.0,2.0,5,10000,1,21,1
0.92,0.0,2.0,2.0,2,0,1,19,1
0.866,0.0,0.0,4.0,9,250,5,53,0
0.92,1.0,0.0,2.0,21,0,4,146,1
0.887,1.0,0.0,1.0,0,75,1,59,0
0.926,0.0,1.0,3.0,16,2500,5,101,0
0.802,1.0,0.0,2.0,8,250,2,22,1
0.579,0.0,0.0,2.0,15,0,0,68,1
0.91,0.0,2.0,2.0,2,0,0,78,1
0.893,0.0,0.0,1.0,5,0,1,10,0
0.92,1.0,0.0,2.0,21,250,1,28,0
0.926,1.0,0.0,2.0,21,25,5,21,0
0.698,0.0,2.0,2.0,1,0,0,34,0
0.92,0.0,2.0,2.0,9,0,2,34,1
0.92,1.0,0.0,2.0,15,10000,5,37,0
0.92,1.0,0.0,2.0,21,250,5,33,0
0.887,0.0,1.0,1.0,3,25,1,12,0
0.897,1.0,0.0,3.0,0,5,1,114,0
0.92,1.0,0.0,2.0,21,2500,4,69,0
0.887,1.0,0.0,2.0,21,250,2,139,0
0.579,0.0,2.0,2.0,1,0,1,16,1
0.91,1.0,0.0,2.0,18,0,1,15,0
0.624,0.0,2.0,0.0,4,0,0,25,1
0.92,1.0,2.0,1.0,2,10000,0,34,0
0.92,0.0,0.0,1.0,5,0,2,27,1
0.92,1.0,0.0,2.0,21,75,5,83,0
0.92,1.0,0.0,2.0,6,25,3,26,0
0.92,1.0,0.0,2.0,21,0,5,90,0
0.624,1.0,0.0,2.0,10,2500,1,7,0
0.7879999999999999,1.0,0.0,1.0,21,250,1,56,0
0.92,1.0,0.0,2.0,21,0,1,80,1
0.624,1.0,2.0,3.0,5,75,2,23,0
0.92,1.0,0.0,2.0,6,75,1,11,0
0.92,1.0,0.0,2.0,17,10000,1,48,0
0.91,1.0,0.0,2.0,21,250,1,10,0
0.926,0.0,2.0,3.0,9,75,2,2,0
0.691,1.0,0.0,2.0,7,0,1,96,0
0.91,0.0,2.0,2.0,1,0,1,6,1
0.92,0.0,2.0,2.0,7,0,2,10,0
0.848,1.0,0.0,2.0,12,0,1,36,1
0.624,1.0,2.0,2.0,6,75,3,56,1
0.91,0.0,0.0,2.0,9,0,2,56,1
0.92,1.0,0.0,3.0,21,0,5,32,1
0.899,0.0,1.0,2.0,4,0,0,18,1
0.91,1.0,0.0,3.0,9,25,2,324,0
0.855,1.0,2.0,2.0,2,5,1,49,0
0.895,1.0,0.0,3.0,15,75,1,56,0
0.92,1.0,0.0,2.0,21,25,5,98,0
0.624,1.0,0.0,2.0,12,75,1,6,0
0.735,0.0,0.0,2.0,15,0,5,18,1
0.624,0.0,1.0,2.0,5,75,1,32,0
0.624,1.0,2.0,2.0,1,2500,1,58,1
0.895,0.0,2.0,2.0,6,25,2,73,0
0.92,1.0,0.0,3.0,21,250,1,21,0
0.899,1.0,2.0,3.0,13,750,1,20,0
0.92,1.0,0.0,2.0,5,25,1,56,0
0.92,0.0,0.0,2.0,21,7500,5,6,0
0.624,1.0,2.0,2.0,2,25,1,4,1
0.939,1.0,0.0,2.0,13,10000,1,54,1
0.92,1.0,0.0,2.0,7,250,1,57,0
0.926,1.0,1.0,3.0,21,2500,3,1,0
0.91,1.0,0.0,3.0,5,2500,1,50,0
0.92,1.0,0.0,2.0,13,750,5,10,0
0.91,1.0,0.0,2.0,1,750,1,46,0
0.926,1.0,0.0,3.0,20,250,2,4,0
0.92,1.0,0.0,2.0,8,0,1,106,1
0.92,1.0,0.0,2.0,17,0,5,96,1
0.8959999999999999,0.0,2.0,1.0,4,0,0,89,0
0.913,1.0,1.0,2.0,7,250,1,18,0
0.924,1.0,0.0,2.0,21,250,5,39,0
0.92,1.0,0.0,2.0,21,7500,1,15,0
0.895,1.0,0.0,2.0,9,25,1,89,0
0.682,1.0,0.0,2.0,6,250,1,45,0
0.762,0.0,0.0,3.0,10,7500,1,122,0
0.884,1.0,0.0,2.0,5,25,1,87,0
0.924,1.0,0.0,3.0,0,250,1,40,0
0.624,0.0,2.0,2.0,5,0,0,13,1
0.926,1.0,0.0,2.0,19,5,1,130,0
0.701,0.0,0.0,0.0,0,0,0,72,0
0.624,0.0,2.0,1.0,4,0,0,48,0
0.92,1.0,0.0,2.0,21,10000,1,20,0
0.92,1.0,0.0,2.0,7,2500,3,25,0
0.939,1.0,0.0,3.0,21,0,0,50,0
0.7659999999999999,0.0,2.0,2.0,3,0,0,182,1
0.55,1.0,1.0,2.0,6,750,1,23,1
0.926,0.0,2.0,1.0,1,0,0,65,0
0.926,1.0,1.0,2.0,10,10000,0,44,0
0.624,1.0,0.0,2.0,10,10000,2,9,1
0.897,1.0,0.0,3.0,13,10000,0,73,0
0.698,1.0,0.0,2.0,21,2500,5,54,0
0.7759999999999999,1.0,2.0,2.0,10,75,1,33,1
0.92,0.0,0.0,1.0,21,0,5,22,0
0.92,1.0,0.0,3.0,5,10000,1,21,0
0.91,0.0,2.0,0.0,9,0,0,29,0
0.926,1.0,0.0,2.0,8,75,2,242,0
0.624,0.0,0.0,2.0,0,0,2,30,1
0.848,1.0,0.0,3.0,15,250,1,19,0
0.897,1.0,0.0,3.0,5,10000,3,162,0
0.91,1.0,0.0,2.0,9,10000,1,8,0
0.92,1.0,0.0,2.0,11,25,1,24,0
0.682,1.0,0.0,2.0,20,0,1,29,1
0.743,1.0,0.0,2.0,9,250,3,51,0
0.624,0.0,2.0,1.0,2,0,0,34,1
0.579,0.0,0.0,3.0,5,75,1,89,1
0.897,0.0,2.0,3.0,5,0,0,86,0
0.92,1.0,0.0,2.0,14,250,1,18,0
0.727,1.0,0.0,2.0,2,75,1,42,0
0.926,0.0,2.0,3.0,13,10000,1,51,0
0.92,1.0,0.0,2.0,19,750,5,46,0
0.91,1.0,0.0,2.0,21,0,2,31,0
0.624,1.0,0.0,3.0,8,75,2,102,1
0.698,0.0,2.0,2.0,4,0,1,9,0
0.91,0.0,0.0,2.0,5,0,1,118,1
0.92,1.0,0.0,2.0,10,7500,1,118,0
0.925,1.0,1.0,3.0,16,75,5,206,0
0.92,1.0,0.0,2.0,5,75,1,42,0
0.698,1.0,2.0,2.0,0,0,2,26,1
0.926,1.0,0.0,2.0,21,5,5,14,0
0.92,1.0,0.0,2.0,9,7500,2,78,1
0.92,0.0,0.0,0.0,8,0,1,29,0
0.624,0.0,2.0,2.0,1,0,0,87,0
0.804,1.0,0.0,3.0,11,2500,1,15,1
0.624,0.0,0.0,2.0,0,75,1,95,1
0.624,1.0,0.0,3.0,9,25,1,79,1
0.92,0.0,0.0,2.0,5,0,2,19,1
0.698,0.0,2.0,1.0,1,250,0,15,0
0.926,1.0,0.0,3.0,10,2500,1,62,0
0.92,1.0,0.0,2.0,21,0,5,14,0
0.926,1.0,0.0,1.0,8,25,0,50,1
0.624,0.0,2.0,1.0,1,0,0,37,0
0.926,1.0,0.0,3.0,11,250,1,82,0
0.926,0.0,0.0,3.0,16,5,1,31,0
0.624,0.0,0.0,3.0,2,0,0,30,0
0.804,1.0,0.0,3.0,21,750,5,168,0
0.897,1.0,0.0,3.0,4,7500,1,130,0
0.727,1.0,2.0,2.0,5,2500,1,48,0
0.92,1.0,0.0,2.0,13,10000,2,84,0
0.925,0.0,0.0,3.0,21,75,5,116,0
0.866,0.0,0.0,1.0,15,250,3,14,0
0.804,0.0,0.0,2.0,3,250,1,76,0
0.579,1.0,2.0,2.0,2,75,1,4,1
0.92,1.0,0.0,2.0,21,75,2,50,0
0.897,1.0,0.0,3.0,21,0,1,68,0
0.836,1.0,2.0,1.0,5,10000,1,58,0
0.624,0.0,0.0,3.0,16,0,2,64,1
0.887,0.0,0.0,1.0,1,0,0,45,0
0.92,1.0,0.0,2.0,21,2500,1,72,0
0.624,1.0,0.0,2.0,1,2500,0,128,1
0.624,1.0,0.0,2.0,13,10000,3,53,1
0.624,1.0,0.0,3.0,16,5,1,30,1
0.92,0.0,2.0,2.0,1,0,1,20,1
0.856,1.0,0.0,2.0,8,0,2,22,0
0.855,1.0,0.0,3.0,15,750,0,334,0
0.92,0.0,2.0,1.0,3,0,0,36,1
0.74,1.0,2.0,2.0,6,25,2,136,1
0.802,1.0,0.0,3.0,18,250,2,50,0
0.924,1.0,0.0,2.0,5,250,1,126,0
0.698,0.0,2.0,2.0,1,0,0,74,1
0.91,1.0,0.0,2.0,10,10000,1,20,0
0.926,0.0,2.0,3.0,21,0,2,50,0
0.624,1.0,0.0,2.0,17,250,3,42,0
0.91,1.0,0.0,2.0,5,75,1,37,1
0.887,1.0,0.0,2.0,13,0,5,106,1
0.893,1.0,0.0,1.0,12,250,5,109,0
0.624,1.0,0.0,3.0,14,7500,1,87,1
0.923,1.0,0.0,3.0,21,250,1,26,0
0.92,1.0,0.0,2.0,21,10000,3,54,0
0.802,1.0,0.0,3.0,11,750,1,20,0
0.92,1.0,0.0,2.0,21,2500,5,70,0
0.926,1.0,0.0,3.0,17,250,5,19,0
0.913,1.0,0.0,2.0,11,75,2,62,0
0.855,1.0,0.0,3.0,8,75,2,24,0
0.92,1.0,0.0,2.0,10,0,1,10,1
0.91,1.0,0.0,2.0,8,250,5,87,0
0.926,1.0,2.0,3.0,11,7500,1,22,0
0.92,1.0,0.0,2.0,19,10000,5,294,0
0.926,1.0,2.0,3.0,12,250,2,91,0
0.698,0.0,0.0,3.0,13,75,0,131,0
0.887,0.0,2.0,4.0,7,2500,5,124,0
0.579,1.0,2.0,2.0,8,0,1,21,0
0.802,0.0,0.0,4.0,10,250,5,73,0
0.92,1.0,0.0,2.0,15,250,1,46,0
0.939,1.0,0.0,2.0,21,5,2,65,0
0.624,1.0,0.0,2.0,5,75,1,7,1
0.624,1.0,2.0,2.0,10,7500,1,286,1
0.89,1.0,1.0,2.0,7,75,1,31,0
0.5579999999999999,0.0,2.0,1.0,4,5,1,87,0
0.624,1.0,0.0,2.0,3,75,2,88,0
0.91,0.0,2.0,2.0,4,0,0,21,1
0.624,0.0,0.0,2.0,1,5,1,7,0
0.802,1.0,1.0,2.0,6,2500,1,141,0
0.55,1.0,1.0,2.0,2,75,1,97,1
0.92,0.0,0.0,2.0,0,0,2,8,1
0.55,0.0,0.0,1.0,2,0,2,46,1
0.555,1.0,0.0,2.0,8,5,0,12,0
0.855,1.0,0.0,3.0,6,10000,1,84,0
0.624,1.0,0.0,2.0,8,25,2,84,1
0.527,0.0,0.0,2.0,3,0,0,28,0
0.92,1.0,0.0,2.0,17,0,4,4,0
0.804,1.0,1.0,0.0,5,0,1,13,0
0.92,1.0,0.0,2.0,21,0,5,42,1
0.926,0.0,1.0,3.0,4,75,2,12,0
0.92,0.0,2.0,2.0,7,10000,1,22,0
0.92,0.0,2.0,2.0,2,0,1,39,1
0.698,0.0,0.0,2.0,6,0,0,106,1
0.913,1.0,0.0,3.0,13,75,2,72,1
0.754,0.0,2.0,1.0,4,0,4,80,1
0.92,1.0,0.0,3.0,21,25,2,308,0
0.939,0.0,0.0,4.0,21,0,5,52,0
0.802,1.0,0.0,2.0,10,250,0,42,0
0.92,1.0,0.0,4.0,21,10000,3,36,0
0.92,0.0,0.0,2.0,4,7500,2,6,0
0.92,0.0,1.0,2.0,2,25,1,52,0
0.926,1.0,0.0,2.0,8,75,2,53,0
0.92,0.0,2.0,2.0,1,0,0,117,0
0.92,1.0,0.0,2.0,21,75,4,28,0
0.624,0.0,2.0,2.0,6,0,1,28,1
0.92,1.0,0.0,2.0,8,0,1,172,0
0.897,1.0,0.0,3.0,21,7500,5,43,0
0.926,0.0,2.0,1.0,3,10000,2,14,0
0.923,0.0,0.0,3.0,19,750,5,31,0
0.925,1.0,0.0,2.0,21,25,5,102,0
0.91,1.0,0.0,2.0,21,10000,1,77,0
0.897,1.0,0.0,3.0,10,0,2,80,0
0.698,1.0,2.0,2.0,9,75,5,20,0
0.55,0.0,2.0,2.0,0,0,0,43,0
0.92,1.0,0.0,2.0,15,250,3,50,0
0.843,1.0,0.0,3.0,15,5,5,59,0
0.903,1.0,0.0,2.0,12,5,3,54,1
0.92,0.0,0.0,2.0,4,0,1,94,0
0.555,0.0,1.0,2.0,0,0,1,42,0
0.897,1.0,0.0,2.0,3,0,5,22,0
0.512,1.0,0.0,2.0,13,75,1,51,1
0.924,0.0,2.0,2.0,7,2500,0,19,0
0.92,1.0,0.0,2.0,18,75,4,45,0
0.92,0.0,2.0,2.0,14,0,0,88,0
0.91,1.0,0.0,3.0,18,75,5,52,0
0.92,0.0,2.0,1.0,4,0,1,26,0
0.698,1.0,0.0,3.0,9,250,2,48,0
0.92,1.0,0.0,2.0,2,0,1,39,1
0.92,1.0,0.0,3.0,18,10000,3,57,0
0.887,1.0,0.0,2.0,12,25,1,100,0
0.92,1.0,0.0,2.0,21,750,5,25,0
0.624,1.0,0.0,2.0,16,2500,2,96,0
0.91,1.0,0.0,2.0,5,750,5,6,0
0.91,0.0,0.0,1.0,1,0,1,118,1
0.92,1.0,0.0,2.0,17,10000,2,28,0
0.92,1.0,0.0,3.0,10,2500,1,57,0
0.55,0.0,2.0,2.0,4,0,1,43,0
0.91,1.0,2.0,2.0,13,2500,1,178,0
0.738,0.0,2.0,1.0,3,0,1,4,0
0.897,1.0,0.0,3.0,10,25,5,2,0
0.92,1.0,0.0,2.0,21,10000,5,10,0
0.92,0.0,0.0,2.0,3,75,2,39,0
0.624,1.0,2.0,3.0,21,2500,5,4,0
0.92,1.0,0.0,2.0,3,250,3,106,1
0.624,0.0,2.0,1.0,2,0,0,79,1
0.92,0.0,2.0,1.0,5,75,1,3,0
0.624,1.0,2.0,3.0,0,75,5,78,1
0.92,1.0,0.0,2.0,11,250,2,34,1
0.92,1.0,0.0,2.0,18,10000,1,2,0
0.92,1.0,0.0,2.0,14,2500,4,150,0
0.897,1.0,0.0,3.0,9,250,1,5,0
0.754,1.0,1.0,2.0,6,25,1,160,0
0.897,1.0,0.0,3.0,8,5,1,84,0
0.698,0.0,2.0,2.0,0,250,1,56,0
0.899,1.0,0.0,1.0,18,0,5,108,0
0.624,1.0,0.0,2.0,6,75,5,161,0
0.926,1.0,0.0,3.0,21,250,5,72,0
0.836,1.0,0.0,2.0,21,25,1,60,0
0.91,1.0,0.0,2.0,14,5,2,262,0
0.843,1.0,0.0,2.0,8,250,3,33,0
0.92,0.0,2.0,1.0,2,75,1,220,0
0.925,1.0,0.0,3.0,7,250,1,20,0
0.926,1.0,0.0,3.0,11,75,3,80,0
0.698,0.0,2.0,1.0,4,25,1,334,0
0.887,0.0,2.0,1.0,11,0,1,50,0
0.843,1.0,0.0,2.0,5,25,1,10,0
0.624,1.0,0.0,2.0,0,25,4,146,0
0.855,1.0,0.0,2.0,13,75,1,94,0
0.624,1.0,0.0,2.0,14,10000,5,28,0
0.847,1.0,0.0,2.0,21,0,3,150,0
0.4479999999999999,0.0,0.0,2.0,5,10000,2,36,0
0.698,1.0,0.0,3.0,20,75,2,132,0
0.624,1.0,0.0,3.0,6,5,1,111,1
0.754,1.0,1.0,3.0,14,10000,2,288,0
0.624,1.0,2.0,2.0,5,75,1,134,0
0.897,0.0,2.0,4.0,6,250,1,158,0
0.6890000000000001,1.0,0.0,2.0,10,75,1,52,0
0.925,0.0,2.0,2.0,6,0,2,6,1
0.767,1.0,0.0,1.0,2,25,1,36,0
0.926,1.0,0.0,1.0,21,2500,0,59,0
0.624,1.0,0.0,2.0,4,75,1,64,1
0.794,1.0,0.0,3.0,10,0,2,7,0
0.804,1.0,0.0,2.0,9,0,5,98,0
0.913,1.0,0.0,2.0,4,75,1,222,0
0.624,1.0,0.0,2.0,7,250,2,162,1
0.926,1.0,0.0,2.0,14,75,0,22,1
0.682,1.0,0.0,2.0,7,75,1,73,0
0.624,1.0,0.0,3.0,10,250,1,22,1
0.8959999999999999,1.0,0.0,3.0,21,7500,5,18,0
0.8270000000000001,1.0,0.0,2.0,21,7500,5,16,0
0.802,1.0,0.0,1.0,8,2500,1,13,0
0.8959999999999999,1.0,0.0,2.0,7,5,0,77,0
0.624,0.0,2.0,1.0,2,0,0,28,1
0.92,1.0,0.0,2.0,16,25,1,65,0
0.887,1.0,0.0,4.0,16,75,1,212,1
0.92,1.0,2.0,2.0,7,0,1,17,1
0.939,1.0,0.0,3.0,13,7500,1,161,0
0.91,1.0,0.0,2.0,15,10000,1,53,0
0.924,1.0,0.0,2.0,6,25,3,150,0
0.92,1.0,0.0,3.0,20,10000,5,22,0
0.92,0.0,2.0,2.0,4,0,0,108,1
0.91,0.0,0.0,0.0,3,0,0,278,0
0.64,1.0,0.0,2.0,11,250,2,176,0
0.624,0.0,2.0,1.0,8,0,0,27,0
0.91,1.0,0.0,2.0,11,75,3,43,0
0.926,1.0,0.0,2.0,9,10000,1,92,0
0.8270000000000001,0.0,0.0,1.0,10,0,1,109,0
0.624,0.0,0.0,0.0,4,0,0,15,0
0.92,1.0,0.0,2.0,15,25,1,15,0
0.624,0.0,2.0,2.0,0,0,0,218,1
0.91,1.0,0.0,2.0,10,750,1,28,0
0.924,0.0,0.0,3.0,14,10000,1,53,0
0.897,0.0,2.0,2.0,4,10000,1,47,0
0.92,0.0,2.0,2.0,6,0,1,36,1
0.893,1.0,0.0,1.0,8,250,5,110,0
0.804,1.0,0.0,3.0,15,250,5,42,0
0.624,1.0,0.0,2.0,6,10000,2,42,1
0.92,1.0,0.0,2.0,21,250,5,11,0
0.645,1.0,0.0,2.0,7,250,5,19,0
0.92,1.0,0.0,2.0,20,250,3,39,0
0.92,1.0,0.0,3.0,16,75,2,50,0
0.92,1.0,0.0,2.0,6,750,4,25,0
0.91,1.0,0.0,2.0,16,75,5,18,0
0.926,1.0,0.0,2.0,12,75,4,15,0
0.855,1.0,0.0,3.0,13,750,4,70,0
0.91,1.0,0.0,2.0,21,0,2,48,0
0.939,1.0,0.0,3.0,21,25,5,33,0
0.887,1.0,0.0,1.0,3,0,1,91,0
0.843,1.0,0.0,3.0,8,0,1,16,0
0.924,1.0,0.0,2.0,5,75,1,61,0
0.92,1.0,0.0,2.0,16,0,2,52,0
0.92,0.0,0.0,3.0,21,0,5,69,1
0.73,0.0,0.0,0.0,1,0,0,63,0
0.624,1.0,0.0,2.0,6,2500,1,75,0
0.924,1.0,0.0,2.0,5,250,1,16,0
0.691,0.0,2.0,1.0,2,0,1,2,1
0.92,0.0,2.0,3.0,21,250,2,48,0
0.92,1.0,0.0,2.0,1,5,1,200,0
0.91,0.0,2.0,2.0,2,10000,0,58,0
0.923,1.0,2.0,3.0,9,0,4,101,1
0.878,1.0,2.0,3.0,5,250,1,26,0
0.624,1.0,0.0,3.0,7,0,2,84,0
0.7879999999999999,0.0,0.0,2.0,11,75,5,48,0
0.924,1.0,0.0,4.0,9,250,1,11,1
0.939,1.0,0.0,3.0,14,2500,2,12,0
0.939,1.0,0.0,4.0,21,750,1,10,0
0.856,1.0,0.0,3.0,11,250,2,94,0
0.83,1.0,0.0,3.0,9,250,2,278,0
0.926,1.0,1.0,1.0,5,75,2,51,0
0.698,1.0,0.0,2.0,11,25,5,89,0
0.913,1.0,0.0,3.0,21,0,5,40,0
0.92,1.0,0.0,2.0,3,10000,1,52,0
0.939,1.0,0.0,2.0,21,5,5,24,0
0.92,1.0,0.0,3.0,2,5,1,17,0
0.949,0.0,0.0,4.0,6,2500,5,127,0
0.91,0.0,0.0,1.0,5,10000,1,198,0
0.92,1.0,0.0,2.0,5,25,5,94,0
0.91,1.0,0.0,2.0,21,250,2,17,0
0.55,0.0,0.0,2.0,5,75,4,19,1
0.92,0.0,2.0,2.0,10,25,3,52,0
0.92,0.0,0.0,2.0,1,250,1,55,0
0.91,1.0,0.0,2.0,7,250,1,29,0
0.923,1.0,0.0,2.0,19,0,5,30,1
0.899,1.0,0.0,2.0,21,5,1,135,0
0.926,0.0,2.0,1.0,11,0,0,45,0
0.754,1.0,0.0,3.0,4,0,1,33,1
0.855,0.0,2.0,1.0,0,0,0,6,0
0.624,1.0,0.0,2.0,5,25,2,5,1
0.939,1.0,2.0,2.0,10,7500,2,11,0
0.855,0.0,2.0,2.0,3,0,1,78,1
0.682,1.0,2.0,2.0,5,75,1,14,0
0.91,1.0,0.0,2.0,14,75,1,32,0
0.92,1.0,2.0,3.0,9,250,2,47,0
0.926,0.0,0.0,1.0,4,250,3,40,0
0.855,1.0,0.0,3.0,21,250,5,66,0
0.624,1.0,0.0,2.0,3,250,2,78,1
0.92,0.0,0.0,3.0,2,75,2,33,0
0.923,1.0,0.0,3.0,12,250,1,105,0
0.92,0.0,1.0,2.0,4,75,1,28,0
0.91,1.0,0.0,2.0,21,0,5,41,0
0.92,1.0,0.0,2.0,17,0,1,6,0
0.91,0.0,0.0,2.0,2,75,1,90,0
0.624,1.0,0.0,3.0,17,10000,3,134,1
0.855,1.0,0.0,3.0,9,0,2,43,0
0.926,1.0,0.0,3.0,12,7500,2,13,0
0.92,1.0,0.0,2.0,21,250,5,224,0
0.92,1.0,0.0,2.0,7,10000,1,86,0
0.92,0.0,0.0,0.0,6,0,0,4,0
0.897,0.0,2.0,3.0,14,0,2,44,0
0.92,1.0,0.0,2.0,8,10000,2,17,0
0.624,1.0,2.0,2.0,2,25,2,89,0
0.92,1.0,0.0,2.0,3,10000,1,222,0
0.939,1.0,0.0,2.0,11,25,5,84,0
0.923,1.0,2.0,2.0,11,2500,1,44,0
0.92,1.0,2.0,2.0,19,75,1,292,0
0.92,1.0,0.0,2.0,9,250,1,52,0
0.939,0.0,0.0,2.0,3,0,2,109,0
0.855,0.0,2.0,1.0,2,0,1,43,0
0.92,1.0,0.0,2.0,10,7500,1,20,0
0.91,1.0,0.0,3.0,21,250,2,78,0
0.884,1.0,0.0,2.0,11,75,1,120,0
0.624,1.0,0.0,3.0,4,750,3,4,0
0.92,1.0,0.0,3.0,21,0,2,22,1
0.624,1.0,0.0,3.0,11,10000,1,17,1
0.55,1.0,2.0,3.0,4,0,4,56,1
0.579,0.0,0.0,2.0,6,0,1,182,1
0.926,0.0,2.0,1.0,1,0,0,8,0
0.92,1.0,0.0,3.0,4,75,2,125,0
0.92,1.0,0.0,3.0,21,0,2,92,1
0.856,1.0,0.0,2.0,3,5,2,4,0
0.92,1.0,0.0,2.0,3,5,0,55,0
0.624,1.0,0.0,2.0,10,2500,0,51,1
0.625,1.0,0.0,3.0,14,5,0,188,0
0.924,1.0,0.0,3.0,16,10000,0,74,0
0.91,1.0,0.0,2.0,21,0,5,3,0
0.893,1.0,0.0,3.0,14,250,1,34,0
0.884,1.0,0.0,3.0,9,250,0,180,0
0.91,1.0,0.0,2.0,21,0,1,74,0
0.92,1.0,0.0,3.0,21,250,4,42,0
0.91,1.0,0.0,3.0,21,250,1,21,0
0.92,1.0,0.0,2.0,5,250,1,50,0
0.802,1.0,0.0,3.0,21,750,2,158,0
0.836,1.0,0.0,2.0,19,75,5,65,0
0.897,1.0,0.0,3.0,19,0,1,62,0
0.887,1.0,0.0,3.0,1,7500,1,110,0
0.92,1.0,0.0,2.0,21,7500,3,7,0
0.555,0.0,0.0,2.0,4,0,0,60,1
0.884,1.0,0.0,3.0,9,75,3,166,0
0.91,1.0,0.0,2.0,21,75,1,51,0
0.949,0.0,0.0,3.0,21,2500,5,165,0
0.855,1.0,2.0,2.0,7,25,1,22,0
0.91,1.0,0.0,2.0,17,5,5,128,0
0.92,0.0,0.0,2.0,10,250,1,43,0
0.949,1.0,0.0,2.0,17,0,1,18,0
0.926,1.0,0.0,3.0,21,0,3,9,0
0.91,1.0,0.0,4.0,15,250,1,47,0
0.698,1.0,0.0,2.0,14,0,1,64,0
0.92,0.0,0.0,2.0,11,250,1,46,0
0.92,1.0,0.0,2.0,4,250,1,22,0
0.92,1.0,0.0,2.0,21,0,5,130,1
0.897,1.0,0.0,3.0,8,750,1,14,0
0.91,1.0,0.0,2.0,21,0,1,19,0
0.8959999999999999,1.0,0.0,3.0,6,10000,1,109,0
